"Participant","Condition","Trial","Group","PACtype","PACtime","PACstartTime","PACendTime","Event"
"sdP11","solo",2,"e","grab",285.5392,638265688620043221,638265688622898613,"Regular Gold CubeClone27 was picked up"
"sdP11","solo",2,"e","grab",143.6208,638265688700147909,638265688701584117,"Regular Blue CubeClone44 was picked up"
"sdP11","solo",2,"e","grab",371.4339,638265688734073169,638265688737787508,"Regular Gold CubeClone39 was picked up"
"sdP11","solo",2,"e","grab",361.5767,638265688764862391,638265688768478158,"Regular Gold CubeClone54 was picked up"
"sdP11","solo",2,"e","grab",9.9627,638265688862863235,638265688862962862,"Regular Red CubeClone64 was picked up"
"sdP11","solo",2,"e","grab",1146.951,638265688929835592,638265688941305102,"Regular Gold CubeClone59 was picked up"
"sdP11","solo",2,"e","grab",310.4962,638265689033784686,638265689036889648,"Regular Red CubeClone90 was picked up"
"sdP11","solo",2,"e","grab",258.9234,638265689065090144,638265689067679378,"Regular Red CubeClone94 was picked up"
"sdP11","solo",2,"e","grab",417.7575,638265689089857615,638265689094035190,"Regular Red CubeClone100 was picked up"
"sdP11","solo",2,"e","grab",306.3084,638265689242626243,638265689245689327,"Regular Blue CubeClone120 was picked up"
"sdP11","solo",2,"e","grab",357.1745,638265689275163270,638265689278735015,"Regular Blue CubeClone122 was picked up"
"sdP11","solo",2,"e","grab",351.0609,638265689319488264,638265689322998873,"Regular Blue CubeClone131 was picked up"
"sdP11","solo",2,"e","grab",263.3232,638265689338984087,638265689341617319,"Regular Blue CubeClone133 was picked up"
"sdP11","solo",2,"e","grab",98.392,638265689400729358,638265689401713278,"Regular Red CubeClone141 was picked up"
"sdP11","solo",2,"e","grab",297.8114,638265689561273911,638265689564252025,"Regular Red CubeClone161 was picked up"
"sdP11","solo",2,"e","grab",302.759,638265689655094232,638265689658121822,"Regular Blue CubeClone177 was picked up"
"sdP11","solo",2,"e","grab",100.4062,638265689819693924,638265689820697986,"Regular Neutral CubeClone201 was picked up"
"sdP11","solo",2,"e","grab",208.5674,638265689876939884,638265689879025558,"Regular Blue CubeClone209 was picked up"
"sdP11","solo",2,"e","grab",33.3393,638265689973738983,638265689974072376,"Regular Neutral CubeClone220 was picked up"
"sdP11","solo",2,"e","grab",600.9362,638265690001941733,638265690007951095,"Regular Blue CubeClone224 was picked up"
"sdP11","solo",2,"e","grab",346.3296,638265690065039377,638265690068502673,"Regular Neutral CubeClone235 was picked up"
"sdP11","solo",2,"e","grab",294.0548,638265690116934092,638265690119874640,"Regular Neutral CubeClone241 was picked up"
"sdP11","solo",2,"e","grab",274.9252,638265690234161401,638265690236910653,"Regular Neutral CubeClone259 was picked up"
"sdP11","solo",2,"e","grab",259.6251,638265690282035357,638265690284631608,"Regular Red CubeClone261 was picked up"
"sdP11","solo",2,"e","grab",329.3697,638265690423824094,638265690427117791,"Regular Neutral CubeClone285 was picked up"
"sdP11","solo",2,"e","grab",582.948,638265690532727336,638265690538556816,"Regular Red CubeClone296 was picked up"
"sdP11","solo",2,"e","grab",357.5993,638265690597336094,638265690600912087,"Regular Red CubeClone306 was picked up"
"sdP11","solo",2,"e","grab",387.9621,638265690677046029,638265690680925650,"Regular Neutral CubeClone319 was picked up"
"sdP11","solo",2,"e","grab",346.7354,638265690706216723,638265690709684077,"Regular Neutral CubeClone324 was picked up"
"sdP11","solo",2,"e","grab",128.7384,638265690729905081,638265690731192465,"Regular Neutral CubeClone327 was picked up"
"sdP11","solo",2,"e","grab",309.6788,638265690766198357,638265690769295145,"Regular Red CubeClone330 was picked up"
"sdP11","solo",2,"e","grab",251.5031,638265690816592573,638265690819107604,"Regular Neutral CubeClone339 was picked up"
"sdP11","solo",2,"e","grab",408.9791,638265690834701453,638265690838791244,"Regular Red CubeClone341 was picked up"
"sdP11","solo",2,"e","grab",741.1973,638265690943676529,638265690951088502,"Regular Red CubeClone355 was picked up"
"sdP11","solo",2,"e","grab",246.846,638265690966548327,638265690969016787,"Regular Neutral CubeClone360 was picked up"
"sdP11","solo",2,"e","grab",59.8906,638265691001493430,638265691002092336,"Regular Neutral CubeClone365 was picked up"
"sdP11","solo",2,"e","grab",541.8639,638265691024876968,638265691030295607,"Regular Neutral CubeClone367 was picked up"
"sdP11","solo",2,"e","grab",1496.4932,638265691095242672,638265691110207604,"Regular Blue CubeClone375 was picked up"
"sdP11","solo",2,"e","grab",255.7775,638265691175325158,638265691177882933,"Regular Red CubeClone386 was picked up"
"sdP11","solo",2,"e","grab",252.6427,638265691204093860,638265691206620287,"Regular Red CubeClone388 was picked up"
"sdP11","solo",2,"e","grab",515.4865,638265691266592463,638265691271747328,"Regular Blue CubeClone400 was picked up"
"sdP11","solo",2,"e","grab",163.4651,638265691320540226,638265691322174877,"Regular Gold CubeClone179 was picked up"
"sdP11","solo",2,"e","place",692.9484,638265688435644156,638265688442573640,"Regular Gold CubeClone1was dropped in DropzonePlaceHolderClone1"
"sdP11","solo",2,"e","place",429.4132,638265688469594657,638265688473888789,"Regular Gold CubeClone11was dropped in DropzonePlaceHolderClone5"
"sdP11","solo",2,"e","place",539.4484,638265688523344736,638265688528739220,"Regular Blue CubeClone16was dropped in DropzonePlaceHolderClone2"
"sdP11","solo",2,"e","place",432.7893,638265688546460420,638265688550788313,"Regular Gold CubeClone16was dropped in DropzonePlaceHolderClone2"
"sdP11","solo",2,"e","place",301.3578,638265688567729598,638265688570743176,"Regular Blue CubeClone23was dropped in DropzonePlaceHolderClone3"
"sdP11","solo",2,"e","place",558.6424,638265688591954202,638265688597540626,"Regular Blue CubeClone26was dropped in DropzonePlaceHolderClone4"
"sdP11","solo",2,"e","place",618.2383,638265688637660410,638265688643842793,"Regular Gold CubeClone27was dropped in DropzonePlaceHolderClone4"
"sdP11","solo",2,"e","place",348.3673,638265688708413012,638265688711896685,"Regular Blue CubeClone44was dropped in DropzonePlaceHolderClone3"
"sdP11","solo",2,"e","place",784.4131,638265688775512734,638265688783356865,"Regular Gold CubeClone54was dropped in DropzonePlaceHolderClone3"
"sdP11","solo",2,"e","place",1258.2925,638265688843492399,638265688856075324,"Regular Red CubeClone58was dropped in DropzonePlaceHolderClone1"
"sdP11","solo",2,"e","place",717.9275,638265688867359449,638265688874538724,"Regular Red CubeClone64was dropped in DropzonePlaceHolderClone1"
"sdP11","solo",2,"e","place",508.4003,638265689047380885,638265689052464888,"Regular Red CubeClone90was dropped in DropzonePlaceHolderClone1"
"sdP11","solo",2,"e","place",973.6955,638265689098271038,638265689108007993,"Regular Red CubeClone100was dropped in DropzonePlaceHolderClone2"
"sdP11","solo",2,"e","place",1062.9455,638265689138019151,638265689148648606,"Regular Gold CubeClone83was dropped in DropzonePlaceHolderClone2"
"sdP11","solo",2,"e","place",757.876,638265689167448534,638265689175027294,"Regular Gold CubeClone109was dropped in DropzonePlaceHolderClone1"
"sdP11","solo",2,"e","place",864.8428,638265689249243891,638265689257892319,"Regular Blue CubeClone120was dropped in DropzonePlaceHolderClone2"
"sdP11","solo",2,"e","place",739.9856,638265689285870245,638265689293270101,"Regular Blue CubeClone122was dropped in DropzonePlaceHolderClone3"
"sdP11","solo",2,"e","place",602.0307,638265689329146782,638265689335167089,"Regular Blue CubeClone131was dropped in DropzonePlaceHolderClone3"
"sdP11","solo",2,"e","place",387.8437,638265689410822138,638265689414700575,"Regular Red CubeClone141was dropped in DropzonePlaceHolderClone4"
"sdP11","solo",2,"e","place",734.5713,638265689536250989,638265689543596702,"Regular Red CubeClone155was dropped in DropzonePlaceHolderClone5"
"sdP11","solo",2,"e","place",770.0059,638265689571385193,638265689579085252,"Regular Red CubeClone161was dropped in DropzonePlaceHolderClone5"
"sdP11","solo",2,"e","place",595.7106,638265689614758430,638265689620715536,"Regular Gold CubeClone113was dropped in DropzonePlaceHolderClone4"
"sdP11","solo",2,"e","place",411.4593,638265689644357241,638265689648471834,"Regular Gold CubeClone175was dropped in DropzonePlaceHolderClone5"
"sdP11","solo",2,"e","place",177.8047,638265689671446611,638265689673224658,"Regular Blue CubeClone177was dropped in DropzonePlaceHolderClone4"
"sdP11","solo",2,"e","place",1282.6721,638265689779417624,638265689792244345,"Regular Neutral CubeClone192was dropped in DropzonePlaceHolderClone1"
"sdP11","solo",2,"e","place",512.2301,638265689828679178,638265689833801479,"Regular Neutral CubeClone201was dropped in DropzonePlaceHolderClone2"
"sdP11","solo",2,"e","place",646.1271,638265689852180101,638265689858641372,"Regular Neutral CubeClone205was dropped in DropzonePlaceHolderClone1"
"sdP11","solo",2,"e","place",319.6536,638265689891050616,638265689894247152,"Regular Blue CubeClone209was dropped in DropzonePlaceHolderClone2"
"sdP11","solo",2,"e","place",338.6388,638265689991594135,638265689994980523,"Regular Neutral CubeClone220was dropped in DropzonePlaceHolderClone4"
"sdP11","solo",2,"e","place",535.8313,638265690013947694,638265690019306007,"Regular Blue CubeClone224was dropped in DropzonePlaceHolderClone4"
"sdP11","solo",2,"e","place",370.4375,638265690083639834,638265690087344209,"Regular Neutral CubeClone235was dropped in DropzonePlaceHolderClone3"
"sdP11","solo",2,"e","place",510.7924,638265690096869653,638265690101977577,"Regular Red CubeClone236was dropped in DropzonePlaceHolderClone1"
"sdP11","solo",2,"e","place",512.2053,638265690131212533,638265690136334586,"Regular Neutral CubeClone241was dropped in DropzonePlaceHolderClone5"
"sdP11","solo",2,"e","place",1078.4548,638265690188086868,638265690198871416,"Regular Red CubeClone244was dropped in DropzonePlaceHolderClone1"
"sdP11","solo",2,"e","place",865.1667,638265690241159043,638265690249810710,"Regular Neutral CubeClone259was dropped in DropzonePlaceHolderClone1"
"sdP11","solo",2,"e","place",1294.3718,638265690484977705,638265690497921423,"Regular Neutral CubeClone290was dropped in DropzonePlaceHolderClone5"
"sdP11","solo",2,"e","place",710.8005,638265690552110804,638265690559218809,"Regular Red CubeClone296was dropped in DropzonePlaceHolderClone5"
"sdP11","solo",2,"e","place",822.5557,638265690616149826,638265690624375383,"Regular Red CubeClone306was dropped in DropzonePlaceHolderClone5"
"sdP11","solo",2,"e","place",1242.4286,638265690686688991,638265690699113277,"Regular Neutral CubeClone319was dropped in DropzonePlaceHolderClone5"
"sdP11","solo",2,"e","place",766.5618,638265690716398659,638265690724064277,"Regular Neutral CubeClone324was dropped in DropzonePlaceHolderClone3"
"sdP11","solo",2,"e","place",814.0297,638265690735678349,638265690743818646,"Regular Neutral CubeClone327was dropped in DropzonePlaceHolderClone2"
"sdP11","solo",2,"e","place",617.2812,638265690776500804,638265690782673616,"Regular Red CubeClone330was dropped in DropzonePlaceHolderClone2"
"sdP11","solo",2,"e","place",217.0104,638265690829349864,638265690831519968,"Regular Neutral CubeClone339was dropped in DropzonePlaceHolderClone4"
"sdP11","solo",2,"e","place",884.8822,638265690844304847,638265690853153669,"Regular Red CubeClone341was dropped in DropzonePlaceHolderClone4"
"sdP11","solo",2,"e","place",1287.661,638265690924627130,638265690937503740,"Regular Neutral CubeClone352was dropped in DropzonePlaceHolderClone3"
"sdP11","solo",2,"e","place",797.9886,638265690955337096,638265690963316982,"Regular Red CubeClone355was dropped in DropzonePlaceHolderClone3"
"sdP11","solo",2,"e","place",639.3907,638265690971989018,638265690978382925,"Regular Neutral CubeClone360was dropped in DropzonePlaceHolderClone2"
"sdP11","solo",2,"e","place",614.9682,638265691007151943,638265691013301625,"Regular Neutral CubeClone365was dropped in DropzonePlaceHolderClone3"
"sdP11","solo",2,"e","place",637.0204,638265691044491011,638265691050861215,"Regular Neutral CubeClone367was dropped in DropzonePlaceHolderClone4"
"sdP11","solo",2,"e","place",782.0224,638265691117602938,638265691125423162,"Regular Blue CubeClone375was dropped in DropzonePlaceHolderClone1"
"sdP11","solo",2,"e","place",929.4335,638265691181463502,638265691190757837,"Regular Red CubeClone386was dropped in DropzonePlaceHolderClone1"
"sdP11","solo",2,"e","place",1041.5383,638265691253019386,638265691263434769,"Regular Red CubeClone394was dropped in DropzonePlaceHolderClone2"
"sdP11","solo",2,"e","place",592.0418,638265691288531341,638265691294451759,"Regular Blue CubeClone400was dropped in DropzonePlaceHolderClone5"
"sdP11","co",2,"e","grab",448.8178,638265697027963559,638265697032451737,"Network Red CubeClone4 was picked up"
"sdP11","co",2,"e","grab",494.6099,638265697113836369,638265697118782468,"Network Red CubeClone18 was picked up"
"sdP11","co",2,"e","grab",1693.0193,638265697162827362,638265697179757555,"Network Red CubeClone26 was picked up"
"sdP11","co",2,"e","grab",58.7573,638265697410323747,638265697410911320,"Network Red CubeClone59 was picked up"
"sdP11","co",2,"e","grab",189.1682,638265697515493274,638265697517384956,"Network Neutral CubeClone75 was picked up"
"sdP11","co",2,"e","grab",261.0587,638265697563848723,638265697566459310,"Network Red CubeClone80 was picked up"
"sdP11","co",2,"e","grab",368.1011,638265697635935341,638265697639616352,"Network Neutral CubeClone91 was picked up"
"sdP11","co",2,"e","grab",331.6245,638265697927563664,638265697930879909,"Network Neutral CubeClone132 was picked up"
"sdP11","co",2,"e","grab",176.1594,638265698276274504,638265698278036098,"Network Red CubeClone180 was picked up"
"sdP11","co",2,"e","grab",572.1865,638265698355605824,638265698361327689,"Network Red CubeClone191 was picked up"
"sdP11","co",2,"e","grab",385.9157,638265698697113551,638265698700972708,"Network Red CubeClone237 was picked up"
"sdP11","co",2,"e","grab",255.0623,638265699410259111,638265699412809734,"Network Red CubeClone336 was picked up"
"sdP11","co",2,"e","grab",261.1924,638265699736539235,638265699739151159,"Network Red CubeClone381 was picked up"
"sdP11","co",2,"e","grab",328.941,638265699825243863,638265699828533273,"Network Red CubeClone394 was picked up"
"sdP11","co",2,"e","grab",359.4247,638265699871170960,638265699874765207,"Network Red CubeClone399 was picked up"
"sdP11","co",2,"e","place",944.5639,638265697041240709,638265697050686348,"Network Red CubeClone4 was dropped in DropzonePlaceHolderClone1"
"sdP11","co",2,"e","place",1022.4322,638265697188513229,638265697198737551,"Network Red CubeClone26 was dropped in DropzonePlaceHolderClone4"
"sdP11","co",2,"e","place",857.5392,638265697480229436,638265697488804828,"Network Red CubeClone68 was dropped in DropzonePlaceHolderClone3"
"sdP11","co",2,"e","place",791.4333,638265697522389269,638265697530303602,"Network Neutral CubeClone75 was dropped in DropzonePlaceHolderClone2"
"sdP11","co",2,"e","place",1019.4168,638265697580009091,638265697590203259,"Network Red CubeClone80 was dropped in DropzonePlaceHolderClone2"
"sdP11","co",2,"e","place",806.7141,638265697646830968,638265697654898109,"Network Neutral CubeClone91 was dropped in DropzonePlaceHolderClone1"
"sdP11","co",2,"e","place",949.7566,638265697671803519,638265697681301085,"Network Red CubeClone94 was dropped in DropzonePlaceHolderClone1"
"sdP11","co",2,"e","place",799.0324,638265697967587065,638265697975577389,"Network Neutral CubeClone137 was dropped in DropzonePlaceHolderClone5"
"sdP11","co",2,"e","place",887.4326,638265698046443168,638265698055317494,"Network Red CubeClone146 was dropped in DropzonePlaceHolderClone5"
"sdP11","co",2,"e","place",819.3673,638265698170090667,638265698178284340,"Network Red CubeClone161 was dropped in DropzonePlaceHolderClone3"
"sdP11","co",2,"e","place",568.7052,638265698379073280,638265698384760332,"Network Red CubeClone191 was dropped in DropzonePlaceHolderClone2"
"sdP11","co",2,"e","place",358.5039,638265698439151734,638265698442736773,"Network Red CubeClone197 was dropped in DropzonePlaceHolderClone1"
"sdP11","co",2,"e","place",585.5016,638265698744086408,638265698749941424,"Network Red CubeClone237 was dropped in DropzonePlaceHolderClone5"
"sdP11","co",2,"e","place",351.9784,638265699055433597,638265699058953381,"Network Neutral CubeClone284 was dropped in DropzonePlaceHolderClone4"
"sdP11","co",2,"e","place",627.5502,638265699110824259,638265699117099761,"Network Red CubeClone294 was dropped in DropzonePlaceHolderClone4"
"sdP11","co",2,"e","place",928.6734,638265699182266487,638265699191553221,"Network Red CubeClone301 was dropped in DropzonePlaceHolderClone3"
"sdP11","co",2,"e","place",1298.7353,638265699331893167,638265699344880520,"Network Neutral CubeClone325 was dropped in DropzonePlaceHolderClone3"
"sdP11","co",2,"e","place",326.3893,638265699419499216,638265699422763109,"Network Red CubeClone336 was dropped in DropzonePlaceHolderClone1"
"sdP11","co",2,"e","place",591.3447,638265699747786644,638265699753700091,"Network Red CubeClone381 was dropped in DropzonePlaceHolderClone4"
"sdP11","co",2,"e","place",460.4218,638265699798036495,638265699802640713,"Network Red CubeClone387 was dropped in DropzonePlaceHolderClone5"
"sdP11","co",2,"e","place",589.3589,638265699838984652,638265699844878241,"Network Red CubeClone394 was dropped in DropzonePlaceHolderClone3"
"sdP11","co",2,"e","place",544.0532,638265699881797309,638265699887237841,"Network Red CubeClone399 was dropped in DropzonePlaceHolderClone2"
"sdP11","co",1,"e","grab",222.102,638265702362773127,638265702364994147,"Network Red CubeClone2 was picked up"
"sdP11","co",1,"e","grab",176.544,638265702457611100,638265702459376540,"Network Red CubeClone16 was picked up"
"sdP11","co",1,"e","grab",243.1347,638265702492188259,638265702494619606,"Network Red CubeClone20 was picked up"
"sdP11","co",1,"e","grab",562.8038,638265702749024077,638265702754652115,"Network Red CubeClone56 was picked up"
"sdP11","co",1,"e","grab",293.1167,638265702990401037,638265702993332204,"Network Red CubeClone89 was picked up"
"sdP11","co",1,"e","grab",182.2101,638265703013731295,638265703015553396,"Network Red CubeClone93 was picked up"
"sdP11","co",1,"e","grab",167.8395,638265703717363090,638265703719041485,"Network Red CubeClone187 was picked up"
"sdP11","co",1,"e","grab",361.5057,638265703900170420,638265703903785477,"Network Red CubeClone216 was picked up"
"sdP11","co",1,"e","grab",282.3952,638265704086572715,638265704089396667,"Network Neutral CubeClone242 was picked up"
"sdP11","co",1,"e","grab",276.8006,638265704345601886,638265704348369892,"Network Red CubeClone279 was picked up"
"sdP11","co",1,"e","grab",273.3508,638265704380417311,638265704383150819,"Network Red CubeClone282 was picked up"
"sdP11","co",1,"e","grab",385.1239,638265704530518961,638265704534370200,"Network Red CubeClone300 was picked up"
"sdP11","co",1,"e","grab",247.6233,638265704619252777,638265704621729010,"Network Neutral CubeClone316 was picked up"
"sdP11","co",1,"e","grab",335.1033,638265704809911030,638265704813262063,"Network Red CubeClone343 was picked up"
"sdP11","co",1,"e","grab",152.3499,638265704866814197,638265704868337696,"Network Red CubeClone349 was picked up"
"sdP11","co",1,"e","grab",122.4453,638265705176114546,638265705177338999,"Network Neutral CubeClone394 was picked up"
"sdP11","co",1,"e","place",586.8483,638265702463961602,638265702469830085,"Network Red CubeClone16 was dropped in DropzonePlaceHolderClone2"
"sdP11","co",1,"e","place",1271.1763,638265702500525041,638265702513236804,"Network Red CubeClone20 was dropped in DropzonePlaceHolderClone1"
"sdP11","co",1,"e","place",675.3942,638265702738245808,638265702744999750,"Network Red CubeClone51 was dropped in DropzonePlaceHolderClone5"
"sdP11","co",1,"e","place",796.12,638265702880784703,638265702888745903,"Network Red CubeClone73 was dropped in DropzonePlaceHolderClone4"
"sdP11","co",1,"e","place",465.6355,638265703002836682,638265703007493037,"Network Red CubeClone89 was dropped in DropzonePlaceHolderClone3"
"sdP11","co",1,"e","place",852.8645,638265703018705807,638265703027234452,"Network Red CubeClone93 was dropped in DropzonePlaceHolderClone2"
"sdP11","co",1,"e","place",633.9801,638265703464995169,638265703471334970,"Network Neutral CubeClone154 was dropped in DropzonePlaceHolderClone4"
"sdP11","co",1,"e","place",747.3049,638265703725625287,638265703733098336,"Network Red CubeClone187 was dropped in DropzonePlaceHolderClone3"
"sdP11","co",1,"e","place",642.2047,638265703779445174,638265703785867221,"Network Red CubeClone199 was dropped in DropzonePlaceHolderClone2"
"sdP11","co",1,"e","place",552.9409,638265703915349814,638265703920879223,"Network Red CubeClone216 was dropped in DropzonePlaceHolderClone5"
"sdP11","co",1,"e","place",574.3705,638265704125904710,638265704131648415,"Network Neutral CubeClone242 was dropped in DropzonePlaceHolderClone5"
"sdP11","co",1,"e","place",416.5401,638265704359386252,638265704363551653,"Network Red CubeClone279 was dropped in DropzonePlaceHolderClone1"
"sdP11","co",1,"e","place",911.7612,638265704386492768,638265704395610380,"Network Red CubeClone282 was dropped in DropzonePlaceHolderClone4"
"sdP11","co",1,"e","place",699.2398,638265704540776812,638265704547769210,"Network Red CubeClone300 was dropped in DropzonePlaceHolderClone3"
"sdP11","co",1,"e","place",657.6628,638265704627534688,638265704634111316,"Network Neutral CubeClone316 was dropped in DropzonePlaceHolderClone4"
"sdP11","co",1,"e","place",901.1555,638265704770034950,638265704779046505,"Network Red CubeClone335 was dropped in DropzonePlaceHolderClone3"
"sdP11","co",1,"e","place",338.8601,638265704821788683,638265704825177284,"Network Red CubeClone343 was dropped in DropzonePlaceHolderClone2"
"sdP11","co",1,"e","place",1105.0824,638265704871024447,638265704882075271,"Network Red CubeClone349 was dropped in DropzonePlaceHolderClone1"
"sdP11","co",1,"e","place",588.4419,638265705188129476,638265705194013895,"Network Neutral CubeClone394 was dropped in DropzonePlaceHolderClone3"
"sdP11","co",1,"e","place",528.6051,638265705291937864,638265705297223915,"Network Neutral CubeClone406 was dropped in DropzonePlaceHolderClone2"
"sdP11","comp",1,"e","grab",453.5095,638265730993778091,638265730998313186,"Network Red CubeClone5 was picked up"
"sdP11","comp",1,"e","grab",36.4095,638265731041681094,638265731042045189,"Network Blue CubeClone8 was picked up"
"sdP11","comp",1,"e","grab",88.7628,638265731061100058,638265731061987686,"Network Blue CubeClone13 was picked up"
"sdP11","comp",1,"e","grab",317.4025,638265731109317079,638265731112491104,"Network Neutral CubeClone23 was picked up"
"sdP11","comp",1,"e","grab",206.6654,638265731154975155,638265731157041809,"Network Blue CubeClone26 was picked up"
"sdP11","comp",1,"e","grab",280.2202,638265731221854881,638265731224657083,"Network Red CubeClone38 was picked up"
"sdP11","comp",1,"e","grab",25.9306,638265731262807550,638265731263066856,"Network Blue CubeClone42 was picked up"
"sdP11","comp",1,"e","grab",122.1812,638265731401505631,638265731402727443,"Network Neutral CubeClone63 was picked up"
"sdP11","comp",1,"e","grab",227.8985,638265731459047251,638265731461326236,"Network Neutral CubeClone69 was picked up"
"sdP11","comp",1,"e","grab",155.7527,638265731669949761,638265731671507288,"Network Red CubeClone97 was picked up"
"sdP11","comp",1,"e","grab",338.4018,638265731788651076,638265731792035094,"Network Red CubeClone115 was picked up"
"sdP11","comp",1,"e","grab",763.5285,638265731834474737,638265731842110022,"Network Blue CubeClone121 was picked up"
"sdP11","comp",1,"e","grab",173.0548,638265731866290682,638265731868021230,"Network Red CubeClone124 was picked up"
"sdP11","comp",1,"e","grab",338.6934,638265731883451990,638265731886838924,"Network Red CubeClone128 was picked up"
"sdP11","comp",1,"e","grab",503.3652,638265731901891213,638265731906924865,"Network Red CubeClone130 was picked up"
"sdP11","comp",1,"e","grab",156.0899,638265731940520439,638265731942081338,"Network Blue CubeClone132 was picked up"
"sdP11","comp",1,"e","grab",957.3105,638265731962694975,638265731972268080,"Network Red CubeClone139 was picked up"
"sdP11","comp",1,"e","grab",565.1832,638265731993522469,638265731999174301,"Network Red CubeClone141 was picked up"
"sdP11","comp",1,"e","grab",188.0104,638265732028602889,638265732030482993,"Network Blue CubeClone150 was picked up"
"sdP11","comp",1,"e","grab",256.1552,638265732048648406,638265732051209958,"Network Blue CubeClone152 was picked up"
"sdP11","comp",1,"e","grab",545.3642,638265732098647875,638265732104101517,"Network Neutral CubeClone159 was picked up"
"sdP11","comp",1,"e","grab",466.3939,638265732285526294,638265732290190233,"Network Neutral CubeClone186 was picked up"
"sdP11","comp",1,"e","grab",88.3923,638265732325764642,638265732326648565,"Network Blue CubeClone187 was picked up"
"sdP11","comp",1,"e","grab",361.7165,638265732399821175,638265732403438340,"Network Neutral CubeClone200 was picked up"
"sdP11","comp",1,"e","grab",446.825,638265732412474770,638265732416943020,"Network Neutral CubeClone203 was picked up"
"sdP11","comp",1,"e","grab",1999.4176,638265732441265266,638265732461259442,"Network Blue CubeClone205 was picked up"
"sdP11","comp",1,"e","grab",242.3122,638265732528343452,638265732530766574,"Network Red CubeClone219 was picked up"
"sdP11","comp",1,"e","grab",160.0997,638265732549235093,638265732550836090,"Network Neutral CubeClone222 was picked up"
"sdP11","comp",1,"e","grab",445.9626,638265732621730577,638265732626190203,"Network Blue CubeClone228 was picked up"
"sdP11","comp",1,"e","grab",162.1579,638265732649214620,638265732650836199,"Network Red CubeClone236 was picked up"
"sdP11","comp",1,"e","grab",188.0575,638265732669668815,638265732671549390,"Network Blue CubeClone237 was picked up"
"sdP11","comp",1,"e","grab",306.5388,638265732757464506,638265732760529894,"Network Blue CubeClone247 was picked up"
"sdP11","comp",1,"e","grab",139.0527,638265732796824673,638265732798215200,"Network Neutral CubeClone256 was picked up"
"sdP11","comp",1,"e","grab",524.7887,638265733059455940,638265733064703827,"Network Red CubeClone292 was picked up"
"sdP11","comp",1,"e","grab",287.1762,638265733083259392,638265733086131154,"Network Red CubeClone294 was picked up"
"sdP11","comp",1,"e","grab",583.4832,638265733111870841,638265733117705673,"Network Red CubeClone295 was picked up"
"sdP11","comp",1,"e","grab",172.647,638265733150358198,638265733152084668,"Network Red CubeClone301 was picked up"
"sdP11","comp",1,"e","grab",21.9415,638265733200920952,638265733201140367,"Network Blue CubeClone311 was picked up"
"sdP11","comp",1,"e","grab",468.6224,638265733238646775,638265733243332999,"Network Blue CubeClone314 was picked up"
"sdP11","comp",1,"e","grab",452.0942,638265733266471605,638265733270992547,"Network Blue CubeClone318 was picked up"
"sdP11","comp",1,"e","grab",295.4676,638265733356927215,638265733359881891,"Network Neutral CubeClone334 was picked up"
"sdP11","comp",1,"e","grab",342.6222,638265733421900739,638265733425326961,"Network Blue CubeClone343 was picked up"
"sdP11","comp",1,"e","grab",327.7522,638265733451932245,638265733455209767,"Network Blue CubeClone342 was picked up"
"sdP11","comp",1,"e","grab",196.1962,638265733477272799,638265733479234761,"Network Neutral CubeClone351 was picked up"
"sdP11","comp",1,"e","grab",363.9833,638265733515234897,638265733518874730,"Network Neutral CubeClone354 was picked up"
"sdP11","comp",1,"e","grab",479.8553,638265733667596309,638265733672394862,"Network Red CubeClone374 was picked up"
"sdP11","comp",1,"e","grab",454.1761,638265733687475975,638265733692017736,"Network Neutral CubeClone380 was picked up"
"sdP11","comp",1,"e","grab",125.6645,638265733719450261,638265733720706906,"Network Blue CubeClone384 was picked up"
"sdP11","comp",1,"e","grab",741.1714,638265733767109043,638265733774520757,"Network Blue CubeClone390 was picked up"
"sdP11","comp",1,"e","grab",371.3737,638265733816702585,638265733820416322,"Network Neutral CubeClone396 was picked up"
"sdP11","comp",1,"e","grab",286.8351,638265733893111915,638265733895980266,"Network Red CubeClone405 was picked up"
"sdP11","comp",1,"e","place",839.9991,638265730983483168,638265730991883159,"Network Gold Cube WholeClone1 was dropped in DropzonePlaceHolderClone1"
"sdP11","comp",1,"e","place",445.3885,638265731010763837,638265731015217722,"Network Red CubeClone5 was dropped in DropzonePlaceHolderClone2"
"sdP11","comp",1,"e","place",1064.8721,638265731117687958,638265731128336679,"Network Neutral CubeClone23 was dropped in DropzonePlaceHolderClone4"
"sdP11","comp",1,"e","place",776.9527,638265731167153733,638265731174923260,"Network Blue CubeClone26 was dropped in DropzonePlaceHolderClone3"
"sdP11","comp",1,"e","place",1128.9031,638265731203950020,638265731215239051,"Network Gold Cube WholeClone24 was dropped in DropzonePlaceHolderClone5"
"sdP11","comp",1,"e","place",644.9511,638265731232528698,638265731238978209,"Network Red CubeClone38 was dropped in DropzonePlaceHolderClone1"
"sdP11","comp",1,"e","place",409.0032,638265731271565635,638265731275655667,"Network Blue CubeClone42 was dropped in DropzonePlaceHolderClone2"
"sdP11","comp",1,"e","place",988.181,638265731310725309,638265731320607119,"Network Blue CubeClone48 was dropped in DropzonePlaceHolderClone1"
"sdP11","comp",1,"e","place",711.2865,638265731370306143,638265731377419008,"Network Gold Cube WholeClone52 was dropped in DropzonePlaceHolderClone4"
