"Participant","Condition","Trial","Age","Gender","Group","BlinkTime","BlinkStartTime","BlinkEndTime","blinkRowCounter"
"P22","s","2","32","f","c",233.3745,637982395714069514,637982395716403259,20
"P22","s","2","32","f","c",121.6392,637982395728065642,637982395729282034,10
"P22","s","2","32","f","c",88.7623,637982395741279862,637982395742167485,7
"P22","s","2","32","f","c",77.7904,637982395742496610,637982395743274514,6
"P22","s","2","32","f","c",155.5836,637982395753618368,637982395755174204,13
"P22","s","2","32","f","c",254.8402,637982395793261227,637982395795809629,22
"P22","s","2","32","f","c",121.7442,637982395809139609,637982395810357051,10
"P22","s","2","32","f","c",144.6127,637982395832793740,637982395834239867,12
"P22","s","2","32","f","c",122.6199,637982395849336750,637982395850562949,10
"P22","s","2","32","f","c",77.7912,637982395874996600,637982395875774512,6
"P22","s","2","32","f","c",99.2708,637982395887552328,637982395888545036,8
"P22","s","2","32","f","c",121.6741,637982395888664410,637982395889881151,10
"P22","s","2","32","f","c",77.7911,637982395890100558,637982395890878469,6
"P22","s","2","32","f","c",31.9142,637982395891217566,637982395891536708,2
"P22","s","2","32","f","c",188.0035,637982395897211504,637982395899091539,16
"P22","s","2","32","f","c",88.6119,637982395899320915,637982395900207034,7
"P22","s","2","32","f","c",156.5803,637982395921304294,637982395922870097,13
"P22","s","2","32","f","c",132.6454,637982395937533654,637982395938860108,11
"P22","s","2","32","f","c",77.7912,637982395959513713,637982395960291625,6
"P22","s","2","32","f","c",166.5847,637982395960511039,637982395962176886,14
"P22","s","2","32","f","c",100.7663,637982395973835305,637982395974842968,8
"P22","s","2","32","f","c",155.5823,637982395985611302,637982395987167125,13
"P22","s","2","32","f","c",33.9084,637982395987276837,637982395987615921,2
"P22","s","2","32","f","c",110.2102,637982395998276532,637982395999378634,9
"P22","co","1","32","f","c",166.5546,637982401682556065,637982401684221611,14
"P22","co","1","32","f","c",166.3047,637982401697884186,637982401699547233,14
"P22","co","1","32","f","c",54.8524,637982401713106309,637982401713654833,4
"P22","co","1","32","f","c",43.8821,637982401714767523,637982401715206344,3
"P22","co","1","32","f","c",33.9096,637982401729534659,637982401729873755,2
"P22","co","1","32","f","c",157.2054,637982401760971376,637982401762543430,13
"P22","co","1","32","f","c",156.5811,637982401771177905,637982401772743716,13
"P22","co","1","32","f","c",199.4665,637982401816722904,637982401818717569,17
"P22","co","1","32","f","c",32.9121,637982401819166369,637982401819495490,2
"P22","co","1","32","f","c",177.5255,637982401839485209,637982401841260464,15
"P22","co","1","32","f","c",33.9091,637982401841709264,637982401842048355,2
"P22","co","1","32","f","c",155.5843,637982401858364894,637982401859920737,13
"P22","co","1","32","f","c",166.5544,637982401872133683,637982401873799227,14
"P22","co","1","32","f","c",221.9372,637982401892905640,637982401895125012,19
"P22","co","1","32","f","c",146.1149,637982401907781104,637982401909242253,12
"P22","co","1","32","f","c",144.6142,637982401949322296,637982401950768438,12
"P22","co","1","32","f","c",233.1042,637982401972203253,637982401974534295,20
"P22","co","1","32","f","c",44.885,637982401988639625,637982401989088475,3
"P22","co","1","32","f","c",178.5236,637982402007858348,637982402009643584,15
"P22","co","1","32","f","c",43.8824,637982402035629866,637982402036068690,3
"P22","co","1","32","f","c",66.1317,637982402036298072,637982402036959389,5
"P22","co","1","32","f","c",108.7095,637982402037079063,637982402038166158,9
"P22","co","1","32","f","c",88.763,637982402045616234,637982402046503864,7
"P22","co","1","32","f","c",154.8135,637982402047281781,637982402048829916,13
"P22","co","1","32","f","c",297.7412,637982402055301413,637982402058278825,26
"P22","co","1","32","f","c",134.6395,637982402074707474,637982402076053869,11
"P22","co","1","32","f","c",289.2265,637982402091265968,637982402094158233,25
"P22","co","1","32","f","c",121.8982,637982402115139947,637982402116358929,10
"P22","co","1","32","f","c",177.6235,637982402129467173,637982402131243408,15
"P22","co","1","32","f","c",78.7894,637982402155227241,637982402156015135,6
"P22","co","1","32","f","c",131.6482,637982402156134814,637982402157451296,11
"P22","co","1","32","f","c",199.0611,637982402176899145,637982402178889756,17
"P22","co","1","32","f","c",289.2564,637982402196766426,637982402199658990,25
"P22","co","1","32","f","c",301.2014,637982402205657303,637982402208669317,26
"P22","co","1","32","f","c",177.688,637982402222538033,637982402224314913,15
"P22","co","1","32","f","c",133.6743,637982402287720913,637982402289057656,11
"P22","co","1","32","f","c",145.6095,637982402340252734,637982402341708829,12
"P22","co","1","32","f","c",146.1221,637982402368358779,637982402369820000,12
"P22","co","1","32","f","c",199.9709,637982402383902506,637982402385902215,17
"P22","co","1","32","f","c",211.4341,637982402404564736,637982402406679077,18
"P22","co","1","32","f","c",177.688,637982402222538033,637982402224314913,15
"P22","co","1","32","f","c",133.6743,637982402287720913,637982402289057656,11
"P22","co","1","32","f","c",145.6095,637982402340252734,637982402341708829,12
"P22","co","1","32","f","c",146.1221,637982402368358779,637982402369820000,12
"P22","co","1","32","f","c",199.9709,637982402383902506,637982402385902215,17
"P22","co","1","32","f","c",211.4341,637982402404564736,637982402406679077,18
"P22","co","1","32","f","c",33.838,637982403045253332,637982403045591712,2
"P22","co","1","32","f","c",154.5576,637982403049825189,637982403051370765,13
"P22","co","1","32","f","c",99.7342,637982403119017702,637982403120015044,8
"P22","co","1","32","f","c",144.6132,637982403135004717,637982403136450849,12
"P22","co","1","32","f","c",165.5574,637982403145340779,637982403146996353,14
"P22","co","1","32","f","c",142.1599,637982403169338519,637982403170760118,12
"P22","co","1","32","f","c",178.5534,637982403185983724,637982403187769258,15
"P22","co","1","32","f","c",145.1215,637982403281168787,637982403282620002,12
"P22","co","1","32","f","c",99.7332,637982403319701862,637982403320699194,8
"P22","co","1","32","f","c",32.9121,637982403337763417,637982403338092538,2
"P22","co","1","32","f","c",67.8188,637982403338541339,637982403339219527,5
"P22","co","1","32","f","c",78.7891,637982403343025433,637982403343813324,6
"P22","co","1","32","f","c",43.883,637982403344581268,637982403345020098,3
"P22","co","1","32","f","c",124.6362,637982403359095447,637982403360341809,10
"P22","co","1","32","f","c",344.0802,637982403376790764,637982403380231566,30
"P22","co","1","32","f","c",121.4878,637982403391224795,637982403392439673,10
"P22","co","1","32","f","c",133.6741,637982403412318116,637982403413654857,11
"P22","co","1","32","f","c",110.7044,637982403424983387,637982403426090431,9
"P22","co","1","32","f","c",210.4667,637982403447196149,637982403449300816,18
"P22","co","1","32","f","c",179.0903,637982403463188447,637982403464979350,15
"P22","co","1","32","f","c",144.1531,637982403465079083,637982403466520614,12
"P22","co","1","32","f","c",122.6726,637982403479956406,637982403481183132,10
"P22","co","1","32","f","c",134.1995,637982403501501320,637982403502843315,11
"P22","co","1","32","f","c",199.4652,637982403522818959,637982403524813611,17
"P22","co","1","32","f","c",166.5554,637982403539932939,637982403541598493,14
"P22","co","1","32","f","c",162.5933,637982403559397067,637982403561023000,14
"P22","co","1","32","f","c",134.1466,637982403576140349,637982403577481815,11
"P22","co","1","32","f","c",188.0121,637982403594138436,637982403596018557,16
"P22","co","1","32","f","c",120.6766,637982403610353904,637982403611560670,10
"P22","co","1","32","f","c",132.6456,637982403611790058,637982403613116514,11
"P22","co","1","32","f","c",77.7917,637982403617346154,637982403618124071,6
"P22","co","1","32","f","c",86.769,637982403644456331,637982403645324021,7
"P22","co","1","32","f","c",200.4633,637982403696191549,637982403698196182,17
"P22","co","1","32","f","c",77.7924,637982403698525303,637982403699303227,6
"P22","co","1","32","f","c",32.911,637982403699412933,637982403699742043,2
"P22","co","1","32","f","c",178.5227,637982403724067578,637982403725852805,15
"P22","co","1","32","f","c",43.8826,637982403743840923,637982403744279749,3
"P22","co","1","32","f","c",310.6824,637982403747835406,637982403750942230,27
"P22","co","1","32","f","c",133.7515,637982403761499504,637982403762837019,11
"P22","co","1","32","f","c",344.0792,637982403776601130,637982403780041922,30
"P22","co","1","32","f","c",144.5997,637982403796698942,637982403798144939,12
"P22","co","1","32","f","c",322.1567,637982403810477506,637982403813699073,28
"P22","co","1","32","f","c",144.6163,637982403828130953,637982403829577116,12
"P22","co","1","32","f","c",221.7811,637982403864677410,637982403866895221,19
"P22","co","1","32","f","c",178.0308,637982403887550023,637982403889330331,15
"P22","co","1","32","f","c",54.8528,637982403889779142,637982403890327670,4
"P22","co","1","32","f","c",88.7625,637982403907441806,637982403908329431,7
"P22","co","1","32","f","c",33.9094,637982403908538871,637982403908877965,2
"P22","co","1","32","f","c",245.3136,637982403924084601,637982403926537737,21
"P22","co","1","32","f","c",31.5514,637982403947977822,637982403948293336,2
"P22","co","1","32","f","c",80.7532,637982403952397750,637982403953205282,6
"P22","co","1","32","f","c",30.917,637982403953429762,637982403953738932,2
"P22","co","1","32","f","c",76.7952,637982403954422209,637982403955190161,6
"P22","co","1","32","f","c",77.7919,637982403968625197,637982403969403116,6
"P22","co","1","32","f","c",33.9093,637982403969622521,637982403969961614,2
"P22","co","1","32","f","c",121.6746,637982403970290740,637982403971507486,10
"P22","co","1","32","f","c",77.7917,637982403988497764,637982403989275681,6
"P22","co","1","32","f","c",111.7298,637982403989614771,637982403990732069,9
"P22","co","1","32","f","c",233.4045,637982404032928131,637982404035262176,20
"P22","co","1","32","f","c",177.5247,637982404048815401,637982404050590648,15
"P22","co","1","32","f","c",33.9085,637982404053253533,637982404053592618,2
"P22","co","1","32","f","c",267.285,637982404065134103,637982404067806953,23
"P22","co","1","32","f","c",43.8825,637982404109783577,637982404110222402,3
"P22","co","1","32","f","c",78.7894,637982404110451787,637982404111239681,6
"P23","s","1","29","m","c",111.4916,637987623495411912,637987623496526828,9
"P23","s","1","29","m","c",55.8496,637987623505742499,637987623506300995,4
"P23","s","1","29","m","c",44.8506,637987623551715356,637987623552163862,3
"P23","s","1","29","m","c",43.8811,637987623621257079,637987623621695890,3
"P23","s","1","29","m","c",55.8785,637987623656664044,637987623657222829,4
"P23","s","1","29","m","c",44.8783,637987623729629195,637987623730077978,3
"P23","s","1","29","m","c",55.85,637987623753955901,637987623754514401,4
"P23","s","1","29","m","c",66.8204,637987623766839800,637987623767508004,5
"P23","s","1","29","m","c",33.9095,637987623789378873,637987623789717968,2
"P23","s","1","29","m","c",99.7323,637987623836137665,637987623837134988,8
"P23","s","1","29","m","c",54.4544,637987623894562411,637987623895106955,4
"P23","s","1","29","m","c",54.8804,637987623911764951,637987623912313755,4
"P23","s","1","29","m","c",44.8791,637987623929424645,637987623929873436,3
"P23","s","1","29","m","c",54.8243,637987623963528500,637987623964076743,4
"P23","s","1","29","m","c",66.8188,637987623977847452,637987623978515640,5
"P23","s","1","29","m","c",121.6728,637987624010388982,637987624011605710,10
"P23","s","1","29","m","c",45.8774,637987624040354209,637987624040812983,3
"P23","s","1","29","m","c",44.8798,637987624041371476,637987624041820274,3
"P23","s","1","29","m","c",78.7884,637987624042039672,637987624042827556,6
"P23","s","1","29","m","c",54.3961,637987624060491086,637987624061035047,4
"P23","s","1","29","m","c",43.8815,637987624078357493,637987624078796308,3
"P23","s","1","29","m","c",65.8269,637987624078915985,637987624079574254,5
"P23","s","1","29","m","c",99.7317,637987624090572457,637987624091569774,8
"P23","s","1","29","m","c",99.7311,637987624122336578,637987624123333889,8
"P23","s","1","29","m","c",99.2102,637987624181200062,637987624182192164,8
"P23","s","1","29","m","c",33.8792,637987624182970356,637987624183309148,2
"P23","s","1","29","m","c",43.8821,637987624183428834,637987624183867655,3
"P23","s","1","29","m","c",110.7022,637987624197414984,637987624198522006,9
"P23","s","1","29","m","c",44.8793,637987624226729489,637987624227178282,3
"P23","s","1","29","m","c",43.8812,637987624227287982,637987624227726794,3
"P23","s","1","29","m","c",88.7602,637987624254605447,637987624255493049,7
"P23","s","1","29","m","c",122.6409,637987624274371953,637987624275598362,10
"P23","s","1","29","m","c",66.8195,637987624290484543,637987624291152738,5
"P23","s","1","29","m","c",32.9405,637987624292259760,637987624292589165,2
"P23","s","1","29","m","c",100.7292,637987624292698576,637987624293705868,8
"P23","s","1","29","m","c",66.8533,637987624349783058,637987624350451591,5
"P23","s","1","29","m","c",134.6377,637987624361222287,637987624362568664,11
"P23","s","1","29","m","c",121.675,637987624363003397,637987624364220147,10
"P23","s","1","29","m","c",32.9395,637987624437411647,637987624437741042,2
"P23","s","1","29","m","c",54.8514,637987624467068584,637987624467617098,4
"P23","s","2","29","m","c",77.7914,637987625015024287,637987625015802201,6
"P23","s","2","29","m","c",66.8201,637987625017358029,637987625018026230,5
"P23","s","2","29","m","c",89.7593,637987625044899862,637987625045797455,7
"P23","s","2","29","m","c",100.7303,637987625057227538,637987625058234841,8
"P23","s","2","29","m","c",44.564,637987625069112109,637987625069557749,3
"P23","s","2","29","m","c",55.8501,637987625072675612,637987625073234113,4
"P23","s","2","29","m","c",66.8212,637987625096991928,637987625097660140,5
"P23","s","2","29","m","c",32.9099,637987625106768613,637987625107097712,2
"P23","s","2","29","m","c",54.8519,637987625129207479,637987625129755998,4
"P23","s","2","29","m","c",43.8814,637987625129865719,637987625130304533,3
"P23","s","2","29","m","c",32.912,637987625130643619,637987625130972739,2
"P23","s","2","29","m","c",66.821,637987625131082444,637987625131750654,5
"P23","s","2","29","m","c",133.6411,637987625155961205,637987625157297616,11
"P23","s","2","29","m","c",90.0453,637987625171061363,637987625171961816,7
"P23","s","2","29","m","c",166.5561,637987625199166639,637987625200832200,14
"P23","s","2","29","m","c",76.3037,637987625212506323,637987625213269360,6
"P23","s","2","29","m","c",144.6121,637987625240145959,637987625241592080,12
"P23","s","2","29","m","c",99.8615,637987625266805056,637987625267803671,8
"P23","s","2","29","m","c",68.8151,637987625294117208,637987625294805359,5
"P23","s","2","29","m","c",33.9091,637987625307891353,637987625308230444,2
"P23","s","2","29","m","c",133.3588,637987625328995723,637987625330329311,11
"P23","s","2","29","m","c",89.7585,637987625330658429,637987625331556014,7
"P23","s","2","29","m","c",55.8501,637987625353205976,637987625353764477,4
"P23","s","2","29","m","c",32.9109,637987625384859804,637987625385188913,2
"P23","s","2","29","m","c",88.7622,637987625409842626,637987625410730248,7
"P23","s","2","29","m","c",76.7934,637987625435505077,637987625436273011,6
"P23","s","2","29","m","c",376.9883,637987625445610440,637987625449380323,33
"P23","s","2","29","m","c",77.7915,637987625458492967,637987625459270882,6
"P23","s","2","29","m","c",33.9106,637987625471816135,637987625472155241,2
"P23","s","2","29","m","c",99.7326,637987625472264929,637987625473262255,8
"P23","s","2","29","m","c",100.2424,637987625484472356,637987625485474780,8
"P23","s","2","29","m","c",54.8528,637987625496366830,637987625496915358,4
"P23","s","2","29","m","c",77.7911,637987625497912684,637987625498690595,6
"P23","s","2","29","m","c",143.6148,637987625518244174,637987625519680322,12
"P23","s","2","29","m","c",89.7593,637987625533229112,637987625534126705,7
"P23","s","2","29","m","c",344.0772,637987625541230759,637987625544671531,30
"P23","s","2","29","m","c",44.8799,637987625564996788,637987625565445587,3
"P23","s","2","29","m","c",122.1826,637987625591986334,637987625593208160,10
"P23","s","2","29","m","c",44.8505,637987625604868144,637987625605316649,3
"P23","s","2","29","m","c",54.8521,637987625616755975,637987625617304496,4
"P23","s","2","29","m","c",133.6413,637987625629299693,637987625630636106,11
"P23","s","2","29","m","c",33.9133,637987625676945284,637987625677284417,2
"P23","s","2","29","m","c",132.6437,637987625677733213,637987625679059650,11
"P23","s","2","29","m","c",89.7598,637987625691488536,637987625692386134,7
"P23","s","2","29","m","c",110.7029,637987625704827196,637987625705934225,9
"P23","s","2","29","m","c",33.909,637987625765457600,637987625765796690,2
"P23","s","2","29","m","c",110.7037,637987625767013418,637987625768120455,9
"P23","s","2","29","m","c",111.7003,637987625778116089,637987625779233092,9
"P23","co","1","29","m","c",33.9094,637987629880993450,637987629881332544,2
"P23","co","1","29","m","c",44.8798,637987629881442250,637987629881891048,3
"P23","co","1","29","m","c",56.3381,637987629911766161,637987629912329542,4
"P23","co","1","29","m","c",32.9122,637987629926099580,637987629926428702,2
"P23","co","1","29","m","c",32.9118,637987629984628575,637987629984957693,2
"P23","co","1","29","m","c",77.7914,637987629991062602,637987629991840516,6
"P23","co","1","29","m","c",31.9144,637987630025171659,637987630025490803,2
"P23","co","1","29","m","c",99.7331,637987630025610486,637987630026607817,8
"P23","co","1","29","m","c",43.8813,637987630064479458,637987630064918271,3
"P23","co","1","29","m","c",32.9121,637987630120235902,637987630120565023,2
"P23","co","1","29","m","c",54.8532,637987630121462614,637987630122011146,4
"P23","co","1","29","m","c",43.8826,637987630139778498,637987630140217324,3
"P23","co","1","29","m","c",188.4799,637987630172098473,637987630173983272,16
"P23","co","1","29","m","c",55.8507,637987630183871871,637987630184430378,4
"P23","co","1","29","m","c",88.6302,637987630189977902,637987630190864204,7
"P23","co","1","29","m","c",77.3086,637987630201525659,637987630202298745,6
"P23","co","1","29","m","c",33.9094,637987630217072171,637987630217411265,2
"P23","co","1","29","m","c",33.9089,637987630224619763,637987630224958852,2
"P23","co","1","29","m","c",43.8861,637987630250061601,637987630250500462,3
"P23","co","1","29","m","c",32.9399,637987630252615873,637987630252945272,2
"P23","co","1","29","m","c",122.6706,637987630260720929,637987630261947635,10
"P23","co","1","29","m","c",33.9096,637987630262715585,637987630263054681,2
"P23","co","1","29","m","c",43.8829,637987630291044941,637987630291483770,3
"P23","co","1","29","m","c",87.765,637987630322702897,637987630323580547,7
"P23","co","1","29","m","c",33.909,637987630344462338,637987630344801428,2
"P23","co","1","29","m","c",113.2387,637987630355543293,637987630356675680,9
"P23","co","1","29","m","c",55.8505,637987630392438964,637987630392997469,4
"P23","co","1","29","m","c",33.9097,637987630393326586,637987630393665683,2
"P23","co","1","29","m","c",57.1282,637987630403655198,637987630404226480,4
"P23","co","1","29","m","c",65.8237,637987630444088318,637987630444746555,5
"P23","co","1","29","m","c",88.7622,637987630455298551,637987630456186173,7
"P23","co","1","29","m","c",121.6742,637987630461856265,637987630463073007,10
"P23","co","1","29","m","c",111.7025,637987630463292706,637987630464409731,9
"P23","co","1","29","m","c",111.7283,637987630474622120,637987630475739403,9
"P23","co","1","29","m","c",178.1532,637987630517603184,637987630519384716,15
"P23","co","1","29","m","c",77.7918,637987630542477489,637987630543255407,6
"P23","co","1","29","m","c",178.5228,637987630556250964,637987630558036192,15
"P23","co","1","29","m","c",77.7926,637987630567248511,637987630568026437,6
"P23","co","1","29","m","c",43.8816,637987630576808017,637987630577246833,3
"P23","co","1","29","m","c",121.6747,637987630586801616,637987630588018363,10
"P23","co","1","29","m","c",99.7333,637987630588128066,637987630589125399,8
"P23","co","1","29","m","c",43.8818,637987630596458630,637987630596897448,3
"P23","co","1","29","m","c",33.909,637987630619886810,637987630620225900,2
"P23","co","1","29","m","c",67.818,637987630642097260,637987630642775440,5
"P23","co","1","29","m","c",89.7597,637987630643104557,637987630644002154,7
"P23","co","1","29","m","c",111.6735,637987630656647905,637987630657764640,9
"P23","co","1","29","m","c",144.5835,637987630696074170,637987630697520005,12
"P23","co","1","29","m","c",77.8198,637987630721068977,637987630721847175,6
"P23","co","1","29","m","c",199.9791,637987630753608783,637987630755608574,17
"P23","co","1","29","m","c",88.762,637987630762714639,637987630763602259,7
"P23","co","1","29","m","c",76.7941,637987630770501418,637987630771269359,6
"P23","co","1","29","m","c",33.9116,637987630772153542,637987630772492658,2
"P23","co","1","29","m","c",78.7893,637987630782037551,637987630782825444,6
"P23","co","1","29","m","c",110.8722,637987630800586438,637987630801695160,9
"P23","co","1","29","m","c",33.9096,637987630811910499,637987630812249595,2
"P23","co","1","29","m","c",55.8496,637987630830123442,637987630830681938,4
"P23","co","1","29","m","c",32.9114,637987630831021038,637987630831350152,2
"P23","co","1","29","m","c",122.6719,637987630844790683,637987630846017402,10
"P23","co","1","29","m","c",32.8842,637987630857227679,637987630857556521,2
"P23","co","1","29","m","c",77.7907,637987630868663562,637987630869441469,6
"P23","co","1","29","m","c",55.8509,637987630895656478,637987630896214987,4
"P23","co","1","29","m","c",88.7617,637987630917308724,637987630918196341,7
"P23","co","1","29","m","c",43.8827,637987630948966073,637987630949404900,3
"P23","co","1","29","m","c",33.9085,637987630978839872,637987630979178957,2
"P23","co","1","29","m","c",33.9092,637987630979837203,637987630980176295,2
"P23","co","1","29","m","c",65.8242,637987630991056920,637987630991715162,5
"P23","co","1","29","m","c",32.9119,637987631057580489,637987631057909608,2
"P23","co","2","29","m","c",110.7039,637987631844881713,637987631845988752,9
"P23","co","2","29","m","c",133.6584,637987631854545844,637987631855882428,11
"P23","co","2","29","m","c",44.8797,637987631862987569,637987631863436366,3
"P23","co","2","29","m","c",122.2116,637987631906415552,637987631907637668,10
"P23","co","2","29","m","c",155.5833,637987631919850209,637987631921406042,13
"P23","co","2","29","m","c",44.3561,637987631936839896,637987631937283457,3
"P23","co","2","29","m","c",55.8548,637987631967936769,637987631968495317,4
"P23","co","2","29","m","c",33.909,637987631968605031,637987631968944121,2
"P23","co","2","29","m","c",42.9216,637987631970071109,637987631970500325,3
"P23","co","2","29","m","c",112.6985,637987631977824345,637987631978951330,9
"P23","co","2","29","m","c",45.8772,637987632053119829,637987632053578601,3
"P23","co","2","29","m","c",111.3279,637987632097883646,637987632098996925,9
"P23","co","2","29","m","c",31.9144,637987632130439150,637987632130758294,2
"P23","co","2","29","m","c",43.8811,637987632130868021,637987632131306832,3
"P23","co","2","29","m","c",122.6716,637987632149854476,637987632151081192,10
"P23","co","2","29","m","c",77.7923,637987632164521373,637987632165299296,6
"P23","co","2","29","m","c",43.8826,637987632172071191,637987632172510017,3
"P23","co","2","29","m","c",76.7941,637987632190731365,637987632191499306,6
"P23","co","2","29","m","c",33.91,637987632206597857,637987632206936957,2
"P23","co","2","29","m","c",34.4138,637987632219819630,637987632220163768,2
"P23","co","2","29","m","c",32.9109,637987632225931343,637987632226260452,2
"P23","co","2","29","m","c",44.8807,637987632226589566,637987632227038373,3
"P23","co","2","29","m","c",88.7617,637987632238593384,637987632239481001,7
"P23","co","2","29","m","c",43.8817,637987632297346030,637987632297784847,3
"P23","co","2","29","m","c",66.8209,637987632298677682,637987632299345891,5
"P23","co","2","29","m","c",133.642,637987632314113486,637987632315449906,11
"P23","co","2","29","m","c",32.9117,637987632340778900,637987632341108017,2
"P23","co","2","29","m","c",110.7036,637987632352652364,637987632353759400,9
"P23","co","2","29","m","c",65.2711,637987632377766610,637987632378419321,5
"P23","co","2","29","m","c",32.9119,637987632379975155,637987632380304274,2
"P23","co","2","29","m","c",55.851,637987632395303306,637987632395861816,4
"P23","co","2","29","m","c",77.7915,637987632409069224,637987632409847139,6
"P23","co","2","29","m","c",44.164,637987632421178136,637987632421619776,3
"P23","co","2","29","m","c",100.2405,637987632442274912,637987632443277317,8
"P23","co","2","29","m","c",265.7953,637987632449720064,637987632452378017,23
"P23","co","2","29","m","c",134.3531,637987632468367435,637987632469710966,11
"P23","co","2","29","m","c",34.9064,637987632494029174,637987632494378238,2
"P23","co","2","29","m","c",66.8513,637987632507579695,637987632508248208,5
"P23","co","2","29","m","c",32.911,637987632526467031,637987632526796141,2
"P23","co","2","29","m","c",110.7034,637987632540124820,637987632541231854,9
"P23","co","2","29","m","c",44.85,637987632563111454,637987632563559954,3
"P23","co","2","29","m","c",77.0564,637987632564008753,637987632564779317,6
"P23","co","2","29","m","c",87.2951,637987632578673847,637987632579546798,7
"P23","co","2","29","m","c",66.8207,637987632591652047,637987632592320254,5
"P23","co","2","29","m","c",86.7108,637987632592779029,637987632593646137,7
"P23","co","2","29","m","c",44.879,637987632604872665,637987632605321455,3
"P23","co","2","29","m","c",32.9121,637987632635082811,637987632635411932,2
"P23","co","2","29","m","c",43.8825,637987632636635639,637987632637074464,3
"P23","co","2","29","m","c",155.5833,637987632649520127,637987632651075960,13
"P23","co","2","29","m","c",98.7347,637987632665080990,637987632666068337,8
"P23","co","2","29","m","c",32.9116,637987632667065673,637987632667394789,2
"P23","co","2","29","m","c",44.8797,637987632685938751,637987632686387548,3
"P23","co","2","29","m","c",55.8505,637987632711485145,637987632712043650,4
"P23","co","2","29","m","c",43.883,637987632718379538,637987632718818368,3
"P23","co","2","29","m","c",143.0524,637987632778914990,637987632780345514,12
"P23","co","2","29","m","c",33.9091,637987632792897704,637987632793236795,2
"P23","co","2","29","m","c",31.9144,637987632798685662,637987632799004806,2
"P23","co","2","29","m","c",44.8804,637987632799114510,637987632799563314,3
"P24","s","1","27","f","c",133.0001,637988485532297014,637988485533627015,11
"P24","s","1","27","f","c",69.9994,637988485555687002,637988485556386996,5
"P24","s","1","27","f","c",88.9995,637988485601106974,637988485601996969,7
"P24","s","1","27","f","c",101.9997,637988485614676963,637988485615696960,8
"P24","s","1","27","f","c",133,637988485639196949,637988485640526949,11
"P24","s","1","27","f","c",80.0007,637988485652186942,637988485652986949,6
"P24","s","1","27","f","c",44.9996,637988485668406929,637988485668856925,3
"P24","s","1","27","f","c",32.9998,637988485682176919,637988485682506917,2
"P24","s","1","27","f","c",78.0007,637988485695726909,637988485696506916,6
"P24","s","1","27","f","c",177.9998,637988485708166903,637988485709946901,15
"P24","s","1","27","f","c",54.9699,637988485734937192,637988485735486891,2
"P24","s","1","27","f","c",133.0005,637988485755816868,637988485757146873,5
"P24","s","1","27","f","c",124,637988485766506869,637988485767746869,10
"P24","s","1","27","f","c",134.0007,637988485788016849,637988485789356856,11
"P24","s","1","27","f","c",122.0003,637988485799346847,637988485800566850,10
"P24","s","1","27","f","c",82.9997,637988485819676832,637988485820506829,6
"P24","s","1","27","f","c",66.0002,637988485832556824,637988485833216826,5
"P24","s","1","27","f","c",90.0004,637988485847236816,637988485848136820,7
"P24","s","1","27","f","c",157.9996,637988485876536798,637988485878116794,13
"P24","s","1","27","f","c",100.9997,637988485878346799,637988485879356796,8
"P24","s","1","27","f","c",143.9995,637988485892526788,637988485893966783,9
"P24","s","1","27","f","c",155.9995,637988485904236783,637988485905796778,13
"P24","s","1","27","f","c",33.9999,637988485931616769,637988485931956768,2
"P24","s","1","27","f","c",156.0006,637988485940396756,637988485941956762,13
"P24","s","1","27","f","c",154.9999,637988485949336753,637988485950886752,13
"P24","s","1","27","f","c",125.9998,637988485967276737,637988485968536735,10
"P24","s","1","27","f","c",188.9996,637988485985266731,637988485987156727,16
"P24","s","1","27","f","c",168.9999,637988486003506719,637988486005196718,14
"P24","s","1","27","f","c",178.9997,637988486028496702,637988486030286699,15
"P24","s","1","27","f","c",132.9995,637988486043686692,637988486045016687,5
"P24","s","1","27","f","c",210.9997,637988486071336676,637988486073446673,18
"P24","s","1","27","f","c",66.9987,637988486085996673,637988486086666660,5
"P24","s","1","27","f","c",44.9998,637988486109316657,637988486109766655,3
"P24","s","1","27","f","c",65.9998,637988486126476644,637988486127136642,5
"P24","s","1","27","f","c",46.0007,637988486127806634,637988486128266641,3
"P24","s","1","27","f","c",158.0001,637988486141086626,637988486142666627,13
"P24","s","1","27","f","c",133.9994,637988486153076625,637988486154416619,11
"P24","s","1","27","f","c",154.9997,637988486189666604,637988486191216601,13
"P24","s","1","27","f","c",155.9996,637988486205176598,637988486206736594,13
"P24","s","1","27","f","c",77.9999,637988486217856589,637988486218636588,6
"P24","s","1","27","f","c",100.9997,637988486255616579,637988486256626576,8
"P24","s","1","27","f","c",132.9999,637988486269246571,637988486270576570,5
"P24","s","1","27","f","c",133.9999,637988486280816567,637988486282156566,11
"P24","s","1","27","f","c",67,637988486304946561,637988486305616561,5
"P24","s","1","27","f","c",46.0002,637988486306276555,637988486306736557,3
"P24","s","1","27","f","c",67.9992,637988486326776555,637988486327456547,5
"P24","s","1","27","f","c",78.9995,637988486338236550,637988486339026545,6
"P24","s","1","27","f","c",56.9998,637988486339246545,637988486339816543,4
"P24","s","1","27","f","c",133,637988486349656545,637988486350986545,5
"P24","s","1","27","f","c",33.9995,637988486364256543,637988486364596538,2
"P24","s","1","27","f","c",110.9995,637988486373866540,637988486374976535,4
"P24","s","1","27","f","c",44.9998,637988486405406525,637988486405856523,3
